point_id,cluster
0,2
1,2
2,2
3,5
4,5
5,5
6,2
7,2
8,2
9,2
10,5
11,4
12,4
13,4
14,5
15,4
16,5
17,2
18,4
19,2
20,2
21,2
22,2
23,5
24,5
25,17
26,5
27,5
28,5
29,5
30,5
31,17
32,5
33,17
34,17
35,5
36,5
37,5
38,5
39,5
40,17
41,5
42,5
43,5
44,17
45,17
46,5
47,17
48,8
49,8
50,5
51,5
52,8
53,5
54,5
55,5
56,5
57,5
58,5
59,4
60,4
61,2
62,2
63,2
64,2
65,17
66,8
67,8
68,5
69,5
70,5
71,17
72,5
73,8
74,5
75,17
76,5
77,5
78,5
79,17
80,5
81,17
82,5
83,8
84,5
85,8
86,5
87,5
88,17
89,5
90,5
91,5
92,5
93,5
94,5
95,5
96,5
97,5
98,5
99,5
100,17
101,5
102,17
103,5
104,5
105,5
106,5
107,5
108,17
109,5
110,5
111,5
112,5
113,5
114,5
115,17
116,8
117,5
118,5
119,17
120,17
121,17
122,5
123,5
124,5
125,5
126,5
127,5
128,5
129,17
130,5
131,17
132,5
133,5
134,5
135,8
136,8
137,8
138,5
139,5
140,5
141,5
142,17
143,5
144,5
145,17
146,17
147,5
148,5
149,5
150,5
151,5
152,5
153,17
154,17
155,17
156,2
157,2
158,2
159,17
160,17
161,17
162,5
163,8
164,17
165,17
166,5
167,5
168,5
169,5
170,17
171,5
172,5
173,5
174,5
175,5
176,17
177,8
178,8
179,5
180,5
181,17
182,5
183,5
184,8
185,5
186,5
187,17
188,17
189,5
190,5
191,17
192,8
193,5
194,8
195,8
196,17
197,8
198,5
199,8
200,5
201,8
202,17
203,5
204,5
205,17
206,17
207,5
208,17
209,5
210,5
211,5
212,8
213,17
214,5
215,5
216,17
217,17
218,5
219,17
220,5
221,5
222,17
223,8
224,5
225,17
226,5
227,5
228,5
229,5
230,17
231,17
232,5
233,5
234,17
235,17
236,5
237,5
238,17
239,5
240,5
241,5
242,17
243,5
244,17
245,5
246,5
247,5
248,17
249,17
250,17
251,5
252,5
253,8
254,5
255,5
256,17
257,5
258,4
259,2
260,4
261,5
262,17
263,8
264,8
265,5
266,5
267,5
268,5
269,8
270,8
271,8
272,5
273,17
274,8
275,17
276,17
277,5
278,5
279,17
280,5
281,5
282,8
283,17
284,17
285,5
286,17
287,5
288,17
289,5
290,5
291,17
292,5
293,17
294,17
295,17
296,17
297,8
298,17
299,5
300,5
301,17
302,5
303,17
304,8
305,5
306,8
307,5
308,17
309,17
310,17
311,5
312,17
313,5
314,17
315,5
316,17
317,17
318,5
319,17
320,17
321,5
322,5
323,17
324,17
325,5
326,5
327,8
328,5
329,17
330,17
331,8
332,5
333,17
334,17
335,17
336,17
337,8
338,17
339,2
340,2
341,5
342,5
343,17
344,17
345,8
346,17
347,17
348,17
349,8
350,17
351,17
352,17
353,17
354,8
355,17
356,17
357,17
358,8
359,17
360,8
361,15
362,8
363,17
364,17
365,8
366,17
367,17
368,17
369,17
370,17
371,17
372,17
373,17
374,17
375,8
376,17
377,17
378,17
379,15
380,17
381,8
382,2
383,2
384,2
385,5
386,8
387,17
388,17
389,17
390,8
391,17
392,17
393,17
394,17
395,17
396,17
397,17
398,17
399,17
400,17
401,8
402,17
403,17
404,8
405,17
406,17
407,8
408,17
409,8
410,17
411,17
412,17
413,17
414,17
415,17
416,15
417,8
418,17
419,17
420,15
421,15
422,17
423,17
424,17
425,15
426,17
427,17
428,17
429,17
430,17
431,8
432,15
433,17
434,17
435,8
436,17
437,17
438,17
439,5
440,4
441,2
442,2
443,2
444,5
445,17
446,17
447,8
448,17
449,17
450,17
451,15
452,17
453,17
454,15
455,17
456,17
457,17
458,17
459,8
460,17
461,17
462,17
463,17
464,17
465,8
466,17
467,17
468,8
469,8
470,17
471,8
472,17
473,17
474,17
475,17
476,15
477,17
478,17
479,15
480,8
481,17
482,8
483,15
484,8
485,15
486,8
487,15
488,15
489,8
490,17
491,15
492,15
493,15
494,17
495,17
496,15
497,17
498,5
499,2
500,8
501,17
502,8
503,15
504,15
505,17
506,15
507,15
508,17
509,8
510,17
511,15
512,8
513,17
514,15
515,15
516,17
517,17
518,8
519,15
520,17
521,8
522,17
523,15
524,15
525,8
526,15
527,8
528,17
529,15
530,15
531,15
532,15
533,15
534,8
535,17
536,15
537,15
538,8
539,15
540,17
541,15
542,17
543,8
544,17
545,15
