187.95,282.27
227.654,29.4495
139.786,36.8716
415.111,69.4112
163.558,182.313
346.029,11.5443
12.0167,208.599
299.951,202.751
308.304,78.7667
380.412,56.661
472.555,26.6628
36.512,46.862
57.1561,156.937
430.362,246.256
461.447,135.034
-nan,-nan
54.7084,266.659
203.747,103.177
