point_id,cluster
0,9
1,9
2,9
3,12
4,12
5,12
6,9
7,9
8,9
9,9
10,13
11,17
12,17
13,17
14,13
15,17
16,13
17,9
18,12
19,9
20,9
21,9
22,9
23,13
24,13
25,8
26,13
27,13
28,13
29,13
30,13
31,8
32,13
33,8
34,8
35,13
36,13
37,13
38,13
39,13
40,8
41,13
42,13
43,13
44,8
45,8
46,13
47,8
48,10
49,8
50,13
51,13
52,8
53,13
54,13
55,13
56,13
57,13
58,13
59,12
60,12
61,9
62,9
63,9
64,9
65,8
66,10
67,8
68,13
69,13
70,13
71,8
72,13
73,8
74,13
75,8
76,13
77,13
78,13
79,8
80,13
81,8
82,13
83,8
84,13
85,8
86,13
87,13
88,8
89,13
90,13
91,13
92,13
93,13
94,13
95,13
96,13
97,13
98,13
99,13
100,8
101,13
102,8
103,13
104,13
105,13
106,13
107,13
108,8
109,13
110,13
111,13
112,13
113,13
114,13
115,8
116,8
117,13
118,13
119,8
120,8
121,8
122,13
123,13
124,13
125,13
126,13
127,13
128,13
129,8
130,13
131,8
132,13
133,13
134,13
135,8
136,8
137,8
138,13
139,13
140,13
141,13
142,8
143,13
144,13
145,8
146,8
147,13
148,13
149,13
150,13
151,13
152,13
153,8
154,8
155,8
156,9
157,9
158,9
159,8
160,8
161,8
162,13
163,8
164,8
165,8
166,13
167,13
168,13
169,13
170,8
171,13
172,13
173,13
174,13
175,13
176,8
177,8
178,8
179,13
180,13
181,8
182,13
183,13
184,8
185,13
186,13
187,8
188,8
189,13
190,13
191,8
192,8
193,13
194,8
195,8
196,8
197,8
198,13
199,8
200,13
201,8
202,8
203,13
204,13
205,8
206,8
207,13
208,8
209,13
210,13
211,13
212,8
213,8
214,13
215,13
216,8
217,8
218,13
219,8
220,13
221,13
222,8
223,8
224,13
225,8
226,13
227,13
228,13
229,13
230,8
231,8
232,13
233,13
234,8
235,8
236,13
237,13
238,8
239,13
240,13
241,13
242,8
243,13
244,8
245,13
246,13
247,13
248,8
249,8
250,8
251,13
252,13
253,8
254,13
255,13
256,8
257,12
258,12
259,9
260,12
261,12
262,8
263,8
264,8
265,13
266,13
267,13
268,13
269,8
270,8
271,8
272,13
273,8
274,8
275,8
276,8
277,13
278,13
279,8
280,13
281,13
282,8
283,8
284,8
285,13
286,8
287,13
288,8
289,13
290,13
