point_id,cluster
0,2
1,2
2,2
3,5
4,5
5,5
6,2
7,2
8,2
9,2
10,13
11,2
12,13
13,2
14,13
15,2
16,13
17,2
18,5
19,2
20,2
21,2
22,8
23,13
24,13
25,0
26,13
27,13
28,13
29,13
30,13
31,0
32,13
33,0
34,0
35,13
36,13
37,13
38,13
39,13
40,0
41,13
42,13
43,13
44,0
45,0
46,13
47,0
48,6
49,6
50,13
51,13
52,6
53,13
54,13
55,13
56,13
57,13
58,13
59,5
60,5
61,2
62,2
63,2
64,2
65,0
66,6
67,6
68,13
69,13
70,13
71,0
72,13
73,6
74,13
75,0
76,13
77,13
78,13
79,0
80,13
81,0
82,13
83,6
84,13
85,6
86,13
87,13
88,0
89,13
90,13
91,13
92,13
93,13
94,13
95,13
96,13
97,13
98,13
99,13
100,0
101,13
102,0
103,13
104,13
105,13
106,13
107,13
108,0
109,13
110,13
111,13
112,13
113,13
114,13
115,0
116,6
117,13
118,13
119,0
120,0
121,0
122,13
123,13
124,13
125,13
126,13
127,13
128,13
129,0
130,13
131,0
132,13
133,13
134,13
135,6
136,6
137,6
138,13
139,13
140,13
141,13
142,0
143,13
144,13
145,0
146,0
147,13
148,13
149,13
150,13
151,13
152,13
153,0
154,0
155,0
156,2
157,2
158,2
159,0
160,0
161,0
162,13
163,6
164,0
165,0
166,13
167,13
168,13
169,13
170,0
171,13
172,13
173,13
174,13
175,13
176,0
177,6
178,6
179,13
180,13
181,0
182,13
183,13
184,6
185,13
186,13
187,0
188,0
189,13
190,13
191,0
192,6
193,13
194,6
195,6
196,0
197,6
198,13
199,6
200,13
201,6
202,0
203,13
204,13
205,0
206,0
207,13
208,0
209,13
210,13
211,13
212,6
213,0
214,13
215,13
216,0
217,0
218,13
219,0
220,13
221,13
222,0
223,6
224,13
225,0
226,13
227,13
228,13
229,13
230,0
231,0
232,13
233,13
234,0
235,0
236,13
237,13
238,0
239,13
240,13
241,13
242,0
243,13
244,0
245,13
246,13
247,13
248,0
249,0
250,0
251,13
252,13
253,6
254,13
255,13
256,0
257,5
258,5
259,2
260,5
261,5
262,0
263,6
264,6
265,13
266,13
267,13
268,13
269,6
270,6
271,6
272,13
273,0
274,6
275,0
276,0
277,13
278,13
279,0
280,13
281,13
282,6
283,0
284,0
285,13
286,0
287,13
288,0
289,13
290,13
291,0
292,13
293,0
294,0
295,0
296,0
297,6
298,0
299,13
300,13
301,0
302,13
303,0
304,6
305,13
306,6
307,13
308,0
309,0
310,0
311,13
312,0
313,13
314,0
315,13
316,0
317,0
318,13
319,0
320,0
321,13
322,13
323,0
324,0
325,13
326,13
327,6
328,13
329,0
330,0
331,6
332,13
333,0
334,0
335,0
336,0
337,6
338,0
339,2
340,2
341,5
342,5
343,0
344,0
345,6
346,0
347,0
348,0
349,6
350,0
351,0
352,0
353,0
354,6
355,0
356,0
357,0
358,6
359,0
360,6
361,17
362,6
363,0
364,0
365,6
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,6
376,0
377,0
378,0
379,17
380,0
381,6
382,2
383,2
384,2
385,5
386,6
387,0
388,0
389,0
390,6
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,6
402,0
403,0
404,6
405,0
406,0
407,6
408,0
409,6
410,0
411,0
412,0
413,0
414,0
415,0
416,17
417,6
418,0
419,0
420,17
421,17
422,0
423,0
424,0
425,17
426,0
427,0
428,0
429,0
430,0
431,6
432,17
433,0
434,0
435,6
436,0
437,0
438,0
439,5
440,2
441,2
442,2
443,2
444,5
445,0
446,0
447,6
448,0
449,0
450,0
451,17
452,0
453,0
454,17
455,0
456,0
457,0
458,0
459,6
460,0
461,0
462,0
463,0
464,0
465,6
466,0
467,0
468,6
469,6
470,0
471,6
472,0
473,0
474,0
475,0
476,17
477,0
478,0
479,17
480,6
481,0
482,6
483,17
484,6
485,17
486,6
487,17
488,17
489,6
490,0
491,17
492,17
493,17
494,0
495,0
496,17
497,0
498,5
499,2
500,6
501,0
502,6
503,17
504,17
505,0
506,17
507,17
508,0
509,6
510,0
511,17
512,6
513,0
514,17
515,17
516,0
517,0
518,6
519,17
520,0
521,6
522,0
523,17
524,17
525,6
526,17
527,6
528,0
529,17
530,17
531,17
532,17
533,17
534,6
535,0
536,17
537,17
538,6
539,17
540,0
541,17
542,0
543,6
544,0
545,17
