point_id,cluster
0,4
1,4
2,4
3,15
4,15
5,15
6,4
7,4
8,4
9,4
10,7
11,0
12,14
13,0
14,7
15,14
16,7
17,4
18,15
19,4
20,4
21,4
22,4
23,7
24,7
25,0
26,7
27,7
28,7
29,14
30,7
31,0
32,7
33,0
34,0
35,7
36,14
37,7
38,7
39,7
40,0
41,7
42,14
43,7
44,0
45,0
46,7
47,0
48,6
49,6
50,7
51,14
52,6
53,7
54,7
55,7
56,14
57,14
58,14
59,15
60,15
61,4
62,4
63,4
64,4
65,0
66,6
67,6
68,7
69,14
70,14
71,0
72,7
73,6
74,7
75,0
76,7
77,14
78,7
79,0
80,14
81,0
82,14
83,6
84,7
85,6
86,7
87,7
88,0
89,7
90,14
91,7
92,7
93,14
94,14
95,7
96,7
97,7
98,7
99,14
100,0
101,14
102,0
103,7
104,14
105,7
106,14
107,7
108,0
109,14
110,7
111,7
112,7
113,14
114,7
115,0
116,6
117,14
118,14
119,0
120,0
121,0
122,7
123,7
124,14
125,14
126,7
127,14
128,7
129,0
130,7
131,0
132,14
133,7
134,14
135,6
136,6
137,6
138,14
139,14
140,14
141,14
142,0
143,14
144,14
145,0
146,0
147,7
148,14
149,7
150,7
151,14
152,7
153,0
154,0
155,0
156,4
157,4
158,4
159,0
160,0
161,0
162,7
163,6
164,0
165,0
166,14
167,7
168,14
169,7
170,0
171,7
172,7
173,7
174,14
175,7
176,0
177,6
178,6
179,7
180,14
181,0
182,7
183,7
184,6
185,14
186,14
187,0
188,0
189,7
190,7
191,0
192,6
193,7
194,6
195,6
196,0
197,6
198,14
199,6
200,7
201,6
202,0
203,14
204,14
205,0
206,0
207,7
208,0
209,7
210,7
211,14
212,6
213,0
214,14
215,7
216,0
217,0
218,7
219,0
220,14
221,14
222,0
223,6
224,14
225,0
226,7
227,14
228,14
229,7
230,0
231,0
232,14
233,7
234,0
235,0
236,14
237,7
238,0
239,7
240,7
241,7
242,0
243,14
244,0
245,14
246,7
247,14
248,0
249,0
250,0
251,7
252,14
253,6
254,7
255,7
256,0
257,15
258,15
259,4
260,15
261,15
262,0
263,6
264,6
265,14
266,14
267,14
268,14
269,6
270,6
271,6
272,7
273,0
274,6
275,0
276,0
277,14
278,14
279,0
280,7
281,14
282,6
283,0
284,0
285,14
286,0
287,14
288,0
289,14
290,14
291,0
292,14
293,0
294,0
295,0
296,0
297,6
298,0
299,7
300,14
301,1
302,7
303,1
304,6
305,14
306,6
307,14
308,0
309,0
310,0
311,14
312,0
313,14
314,0
315,14
316,0
317,0
318,14
319,0
320,1
321,14
322,14
323,0
324,0
325,14
326,14
327,6
328,14
329,0
330,0
331,6
332,14
333,0
334,0
335,0
336,0
337,6
338,0
339,4
340,4
341,15
342,15
343,1
344,0
345,6
346,0
347,0
348,1
349,6
350,0
351,0
352,0
353,0
354,6
355,0
356,0
357,0
358,6
359,1
360,6
361,9
362,6
363,0
364,0
365,6
366,0
367,1
368,0
369,0
370,1
371,0
372,1
373,0
374,0
375,6
376,0
377,0
378,0
379,9
380,0
381,6
382,4
383,4
384,4
385,15
386,6
387,1
388,1
389,1
390,6
391,0
392,0
393,0
394,0
395,0
396,0
397,1
398,0
399,0
400,0
401,6
402,0
403,0
404,6
405,0
406,1
407,6
408,0
409,6
410,1
411,0
412,0
413,1
414,0
415,1
416,9
417,6
418,0
419,1
420,9
421,9
422,1
423,1
424,1
425,9
426,0
427,1
428,1
429,1
430,0
431,6
432,9
433,1
434,1
435,6
436,0
437,1
438,1
439,15
440,4
441,4
442,4
443,4
444,15
445,1
446,9
447,6
448,1
449,1
450,1
451,9
452,1
453,9
454,9
455,1
456,1
457,0
458,1
459,6
460,0
461,1
462,1
463,1
464,1
465,6
466,0
467,1
468,6
469,6
470,0
471,6
472,1
473,1
474,1
475,1
476,9
477,1
478,0
479,9
480,6
481,1
482,6
483,9
484,6
485,9
486,6
487,9
488,9
489,6
490,1
491,9
492,9
493,9
494,1
495,0
496,9
497,1
498,15
499,4
500,6
501,1
502,6
503,9
504,9
505,1
506,9
507,9
508,1
509,6
510,1
511,9
512,6
513,1
514,9
515,9
516,1
517,9
518,6
519,9
520,1
521,6
522,1
523,9
524,9
525,6
526,9
527,6
528,1
529,9
530,9
531,9
532,9
533,9
534,6
535,1
536,9
537,9
538,6
539,9
540,1
541,9
542,1
543,6
544,1
545,9
546,1
547,6
548,1
549,6
550,9
551,1
552,9
553,9
554,9
555,6
556,1
557,9
558,9
559,3
560,1
561,1
562,9
563,9
564,9
565,3
566,9
567,3
568,6
569,3
570,6
571,13
572,4
573,15
574,4
575,13
576,1
577,9
578,9
579,3
580,6
581,6
582,9
583,1
584,6
585,9
586,3
587,3
588,6
589,6
590,1
591,3
592,9
593,3
594,9
595,9
596,6
597,9
598,6
599,6
600,9
601,3
602,9
603,3
604,9
605,3
606,9
607,9
608,6
609,3
610,3
611,3
612,6
613,9
614,9
615,6
616,3
617,6
618,3
619,6
620,6
621,9
622,6
623,9
624,9
625,3
626,9
627,6
628,6
629,9
630,9
631,9
632,3
633,9
634,6
635,3
636,6
637,6
638,9
639,6
640,6
641,13
642,15
643,4
644,15
645,3
646,9
647,6
648,9
649,9
650,9
651,6
652,9
653,3
654,3
655,9
656,3
657,3
658,9
659,6
660,3
661,9
662,6
663,9
664,3
665,9
666,6
667,3
668,9
669,6
670,3
671,9
672,9
673,9
674,6
675,9
676,6
677,3
678,3
679,9
680,6
681,6
682,9
683,3
684,9
685,6
686,3
687,3
688,3
689,9
690,6
691,9
692,3
693,9
694,6
695,6
696,6
697,9
698,9
699,3
700,3
701,3
702,6
703,9
704,3
705,9
706,3
707,6
708,3
709,9
710,9
711,6
712,9
713,3
714,9
715,6
716,3
717,9
718,9
719,15
720,4
721,15
722,3
723,9
724,3
725,9
726,6
727,3
728,6
729,3
730,6
731,3
732,9
733,3
734,9
735,3
736,3
737,3
738,9
739,6
740,9
741,6
742,6
743,9
744,6
745,9
746,6
747,9
748,3
749,9
750,9
751,9
752,6
753,3
754,6
755,6
756,9
757,6
758,9
759,9
760,3
761,9
762,3
763,13
764,13
765,4
766,15
767,6
768,6
769,3
770,3
771,9
772,9
773,3
774,6
775,6
776,6
777,6
778,3
779,6
780,6
781,3
782,9
783,3
784,6
785,3
786,3
787,3
788,9
789,3
790,3
791,3
792,3
793,3
794,3
795,3
796,6
797,6
798,3
799,3
800,3
801,3
802,3
803,3
804,4
805,15
806,13
807,4
808,13
809,3
810,3
811,3
812,3
813,3
814,3
815,6
816,6
817,3
818,3
819,3
820,3
821,3
822,3
823,3
824,3
825,3
826,3
827,4
828,13
829,4
830,3
831,3
832,3
833,3
834,3
835,3
836,3
837,3
838,3
839,3
840,3
841,3
842,3
843,13
844,3
845,3
846,12
847,12
848,12
849,12
850,12
851,12
852,12
853,12
854,12
855,12
856,12
857,12
858,12
859,12
860,12
861,12
862,12
863,12
864,12
865,13
866,4
867,15
868,13
869,12
870,12
871,12
872,12
873,12
874,12
875,12
876,12
877,12
878,12
879,12
880,12
881,17
882,12
883,12
884,12
885,17
886,17
887,12
888,12
889,12
890,12
891,17
892,12
893,12
894,12
895,12
896,17
897,12
898,17
899,15
900,13
901,13
902,12
903,17
904,12
905,12
906,17
907,12
908,12
909,17
910,17
911,17
912,17
913,12
914,12
915,17
916,17
917,12
918,12
919,12
920,12
921,12
922,17
923,12
924,17
925,17
926,12
927,17
928,17
929,12
930,17
931,12
932,17
933,12
934,17
935,12
936,17
937,17
938,17
939,17
940,12
941,17
942,12
943,17
944,12
945,17
946,12
947,17
948,17
949,12
950,17
951,17
952,15
953,17
954,17
955,12
956,12
957,12
958,17
959,17
960,17
961,17
962,12
963,17
964,17
965,17
966,17
967,17
968,17
969,12
970,12
971,12
972,17
973,17
974,17
975,12
976,12
977,17
978,17
979,12
980,17
981,17
982,17
983,17
984,17
985,17
986,17
987,12
988,17
989,17
990,17
991,17
992,17
993,17
994,17
995,12
996,17
997,12
998,17
999,17
1000,13
1001,4
1002,13
1003,4
1004,15
1005,13
1006,13
1007,17
1008,17
1009,17
1010,17
1011,17
1012,12
1013,17
1014,12
1015,17
1016,17
1017,12
1018,12
1019,17
1020,17
1021,17
1022,17
1023,12
1024,17
1025,12
1026,17
1027,17
1028,17
1029,17
1030,17
1031,17
1032,17
1033,17
1034,17
1035,12
1036,17
1037,17
1038,17
1039,17
1040,17
1041,17
1042,12
1043,17
1044,17
1045,17
1046,17
1047,17
1048,12
1049,15
1050,13
1051,5
1052,17
1053,17
1054,17
1055,17
1056,17
1057,17
1058,17
1059,12
1060,12
1061,17
1062,17
1063,12
1064,12
1065,17
1066,17
1067,12
1068,12
1069,17
1070,5
1071,17
1072,17
1073,17
1074,17
1075,17
1076,12
1077,12
1078,17
1079,8
1080,17
1081,12
1082,12
1083,15
1084,4
1085,13
1086,17
1087,17
1088,12
1089,12
1090,17
1091,17
1092,17
1093,17
1094,8
1095,12
1096,12
1097,12
1098,17
1099,17
1100,12
1101,8
1102,8
1103,17
1104,12
1105,17
1106,5
1107,12
1108,17
1109,17
1110,17
1111,12
1112,12
1113,17
1114,17
1115,17
1116,12
1117,17
1118,12
1119,8
1120,5
1121,17
1122,5
1123,12
1124,17
1125,5
1126,17
1127,12
1128,17
1129,5
1130,17
1131,12
1132,17
1133,12
1134,5
1135,5
1136,12
1137,17
1138,8
1139,17
1140,5
1141,12
1142,8
1143,8
1144,17
1145,17
1146,17
1147,17
1148,5
1149,5
1150,4
1151,15
1152,13
1153,15
1154,17
1155,12
1156,17
1157,5
1158,5
1159,17
1160,12
1161,12
1162,5
1163,17
1164,17
1165,12
1166,17
1167,5
1168,17
1169,5
1170,5
1171,17
1172,5
1173,12
1174,8
1175,17
1176,5
1177,17
1178,12
1179,17
1180,5
1181,12
1182,8
1183,17
1184,17
1185,12
1186,5
1187,17
1188,12
1189,17
1190,8
1191,8
1192,17
1193,5
1194,17
1195,17
1196,17
1197,17
1198,13
1199,15
1200,4
1201,4
1202,5
1203,5
1204,8
1205,5
1206,17
1207,17
1208,17
1209,8
1210,5
1211,5
1212,17
1213,5
1214,8
1215,5
1216,17
1217,5
1218,5
1219,5
1220,8
1221,5
1222,5
1223,5
1224,5
1225,17
1226,8
