point_id,cluster
0,13
1,13
2,13
3,1
4,1
5,1
6,13
7,13
8,13
9,13
10,1
11,7
12,7
13,7
14,1
15,7
16,1
17,13
18,7
19,13
20,13
21,13
22,13
23,1
24,1
25,9
26,1
27,1
28,1
29,1
30,1
31,9
32,1
33,9
34,9
35,1
36,1
37,1
38,1
39,1
40,9
41,1
42,1
43,1
44,9
45,9
46,1
47,9
48,6
49,6
50,1
51,1
52,6
53,1
54,1
55,1
56,1
57,1
58,1
59,7
60,7
61,13
62,13
63,13
64,13
65,9
66,6
67,6
68,1
69,1
70,1
71,9
72,1
73,6
74,1
75,9
76,1
77,1
78,1
79,9
80,1
81,9
82,1
83,6
84,1
85,6
86,1
87,1
88,9
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,9
101,1
102,9
103,1
104,1
105,1
106,1
107,1
108,9
109,1
110,1
111,1
112,1
113,1
114,1
115,9
116,6
117,1
118,1
119,9
120,9
121,9
122,1
123,1
124,1
125,1
126,1
127,1
128,1
129,9
130,1
131,9
132,1
133,1
134,1
135,6
136,6
137,6
138,1
139,1
140,1
141,1
142,9
143,1
144,1
145,9
146,9
147,1
148,1
149,1
150,1
151,1
152,1
153,9
154,9
155,9
156,13
157,13
158,13
159,9
160,9
161,9
162,1
163,6
164,9
165,9
166,1
167,1
168,1
169,1
170,9
171,1
172,1
173,1
174,1
175,1
176,9
177,6
178,6
179,1
180,1
181,9
182,1
183,1
184,6
185,1
186,1
187,9
188,9
189,1
190,1
191,9
192,6
193,1
194,6
195,6
196,9
197,6
198,1
199,6
200,1
201,6
202,9
203,1
204,1
205,9
206,9
207,1
208,9
209,1
210,1
211,1
212,6
213,9
214,1
215,1
216,9
217,9
218,1
219,9
220,1
221,1
222,9
223,6
224,1
225,9
226,1
227,1
228,1
229,1
230,9
231,9
232,1
233,1
234,9
235,9
236,1
237,1
238,9
239,1
240,1
241,1
242,9
243,1
244,9
245,1
246,1
247,1
248,9
249,9
250,9
251,1
252,1
253,6
254,1
255,1
256,11
257,1
258,7
259,13
260,7
261,1
262,9
263,6
264,6
265,1
266,1
267,1
268,1
269,6
270,6
271,6
272,1
273,9
274,6
275,9
276,9
277,1
278,1
279,9
280,1
281,1
282,6
283,9
284,9
285,1
286,9
287,1
288,9
289,1
290,1
291,9
292,1
293,9
294,9
295,9
296,9
297,6
298,9
299,1
300,1
301,11
302,1
303,11
304,6
305,1
306,6
307,1
308,9
309,9
310,9
311,1
312,9
313,1
314,9
315,1
316,9
317,9
318,1
319,9
320,11
321,1
322,1
323,9
324,9
325,1
326,1
327,6
328,1
329,9
330,9
331,6
332,1
333,9
334,9
335,9
336,9
337,6
338,9
339,13
340,13
341,1
342,1
343,11
344,9
345,6
346,9
347,9
348,11
349,6
350,9
351,9
352,9
353,9
354,6
355,9
356,9
357,9
358,6
359,11
360,6
361,0
362,6
363,9
364,9
365,6
366,9
367,11
368,9
369,9
370,11
371,9
372,11
373,9
374,9
375,6
376,9
377,9
378,9
379,0
380,9
381,6
382,13
383,13
384,13
385,1
386,6
387,11
388,11
389,11
390,6
391,9
392,9
393,9
394,9
395,9
396,9
397,11
398,9
399,9
400,9
401,6
402,9
403,9
404,6
405,9
406,11
407,6
408,9
409,6
410,11
411,9
412,9
413,11
414,9
415,11
416,0
417,6
418,9
419,11
420,9
421,0
422,11
423,11
